customer_id,frequency,monetary,avg_discount,recency,support_ticket_count,last_visit_days_ago,segment_name
CUST01523,4,3702.2799999999997,0.3275,15,1.0,0,Discount-Sensitive Customers
CUST01524,1,2078.4,0.0,19,1.0,0,At-Risk Customers
CUST01525,4,2175.72,0.31,56,0.0,19,Discount-Sensitive Customers
CUST01526,4,3305.24,0.24,9,2.0,2,High-Value but Unhappy
CUST01527,3,2802.84,0.36333333333333334,326,0.0,60,Dormant Customers
CUST01528,1,424.84,0.55,105,1.0,10,Discount-Sensitive Customers
CUST01529,1,1455.91,0.28,194,0.0,39,Dormant Customers
CUST01530,5,4146.860000000001,0.28200000000000003,182,2.0,35,High-Value but Unhappy
CUST01531,2,1077.94,0.37,222,2.0,48,High-Value but Unhappy
CUST01532,6,2788.44,0.23666666666666666,159,1.0,29,Dormant Customers
CUST01533,1,697.43,0.21,167,0.0,22,Dormant Customers
CUST01534,1,416.32,0.24,22,0.0,15,At-Risk Customers
CUST01535,8,3627.45,0.34625,8,2.0,6,High-Value but Unhappy
CUST01536,1,1059.82,0.3,7,1.0,0,At-Risk Customers
CUST01537,1,355.81,0.32,123,0.0,34,Dormant Customers
CUST01538,1,346.25,0.32,80,0.0,17,Discount-Sensitive Customers
CUST01539,1,643.65,0.27,158,1.0,29,Dormant Customers
CUST01540,3,2546.85,0.36333333333333334,195,1.0,29,Dormant Customers
CUST01541,1,626.47,0.36,64,0.0,26,Discount-Sensitive Customers
CUST01542,1,382.91,0.58,4,0.0,0,Discount-Sensitive Customers
CUST01543,1,1270.64,0.3,131,0.0,31,Dormant Customers
CUST01544,9,5640.23,0.38999999999999996,113,4.0,29,High-Value but Unhappy
CUST01545,2,1091.81,0.315,106,0.0,28,Discount-Sensitive Customers
CUST01546,5,2407.6499999999996,0.376,22,2.0,0,High-Value but Unhappy
CUST01547,9,7802.05,0.19666666666666666,99,3.0,16,High-Value but Unhappy
CUST01548,6,3110.35,0.29,49,1.0,18,Loyal Customers
CUST01549,3,3126.75,0.19666666666666666,167,1.0,45,Dormant Customers
CUST01550,4,1841.6,0.27,109,0.0,37,At-Risk Customers
CUST01551,1,674.67,0.24,69,0.0,18,At-Risk Customers
CUST01552,5,2594.91,0.296,108,0.0,19,At-Risk Customers
CUST01553,1,381.8,0.25,153,0.0,27,Dormant Customers
CUST01554,4,3977.0899999999997,0.2725,75,1.0,4,At-Risk Customers
CUST01555,1,329.17,0.28,30,1.0,9,At-Risk Customers
CUST01556,3,1996.78,0.2066666666666667,37,0.0,0,Loyal Customers
CUST01557,3,1524.72,0.19000000000000003,41,0.0,22,Loyal Customers
CUST01558,3,2406.87,0.3,210,1.0,38,Dormant Customers
CUST01559,8,5817.8,0.28375,93,3.0,8,High-Value but Unhappy
CUST01560,3,1682.37,0.32666666666666666,8,1.0,6,Discount-Sensitive Customers
CUST01561,1,567.89,0.21,153,0.0,16,Dormant Customers
CUST01562,2,1271.3,0.25,51,1.0,4,Loyal Customers
CUST01563,2,1279.74,0.07,20,1.0,0,Loyal Customers
CUST01564,2,1155.5900000000001,0.32999999999999996,236,0.0,45,Dormant Customers
CUST01565,3,2690.33,0.16666666666666666,41,0.0,8,Loyal Customers
CUST01566,1,486.05,0.35,5,0.0,6,Discount-Sensitive Customers
CUST01567,2,1423.0500000000002,0.19,345,0.0,60,Dormant Customers
CUST01568,2,1002.8800000000001,0.315,178,1.0,31,Dormant Customers
CUST01569,3,3115.0,0.16333333333333333,81,0.0,22,At-Risk Customers
CUST01570,2,551.3299999999999,0.41000000000000003,144,0.0,34,Dormant Customers
CUST01571,5,4663.12,0.352,253,2.0,51,High-Value but Unhappy
CUST01572,1,1048.29,0.31,227,1.0,45,Dormant Customers
CUST01573,5,4071.61,0.284,78,2.0,13,High-Value but Unhappy
CUST01574,3,2673.15,0.31,161,0.0,35,Dormant Customers
CUST01575,3,4439.9800000000005,0.16333333333333333,165,2.0,42,High-Value but Unhappy
CUST01576,2,2235.15,0.275,82,1.0,23,At-Risk Customers
CUST01577,1,343.71,0.42,107,1.0,16,Discount-Sensitive Customers
CUST01578,1,1222.13,0.12,10,0.0,0,At-Risk Customers
CUST01579,8,6050.82,0.2625,45,1.0,16,Loyal Customers
CUST01580,2,912.24,0.315,18,0.0,10,Discount-Sensitive Customers
CUST01581,11,8927.9,0.24181818181818182,22,5.0,5,High-Value but Unhappy
CUST01582,7,4264.93,0.2742857142857143,58,2.0,14,High-Value but Unhappy
CUST01583,3,1979.92,0.33666666666666667,261,0.0,42,Dormant Customers
CUST01584,5,10650.07,0.29000000000000004,0,0.0,0,Champions
CUST01585,1,327.29,0.32,23,0.0,9,Discount-Sensitive Customers
CUST01586,1,788.8,0.25,25,1.0,0,At-Risk Customers
CUST01587,5,3345.9300000000003,0.314,129,2.0,39,High-Value but Unhappy
CUST01588,4,3378.07,0.1775,145,1.0,38,Dormant Customers
CUST01589,2,883.23,0.26,147,0.0,24,Dormant Customers
CUST01590,2,1250.94,0.19,129,0.0,29,Dormant Customers
CUST01591,3,2829.57,0.23666666666666666,136,2.0,23,High-Value but Unhappy
CUST01592,1,500.86,0.21,117,0.0,26,Low-Engagement Customers
CUST01593,1,675.24,0.24,30,0.0,0,At-Risk Customers
CUST01594,4,2625.18,0.24,43,1.0,0,Loyal Customers
CUST01595,3,1640.96,0.29,59,0.0,11,Loyal Customers
CUST01596,5,3906.69,0.298,60,1.0,13,Loyal Customers
CUST01597,6,3297.58,0.36833333333333335,40,2.0,17,High-Value but Unhappy
CUST01598,3,1366.15,0.26,68,0.0,0,At-Risk Customers
CUST01599,3,1748.0800000000002,0.18333333333333335,82,0.0,35,At-Risk Customers
CUST01600,1,657.78,0.43,0,0.0,9,Discount-Sensitive Customers
CUST01601,5,4997.61,0.306,49,2.0,1,High-Value but Unhappy
CUST01602,3,1334.5700000000002,0.40666666666666673,22,1.0,7,Discount-Sensitive Customers
CUST01603,4,2882.1099999999997,0.1875,166,1.0,27,Dormant Customers
CUST01604,6,2549.4,0.33166666666666667,49,2.0,33,High-Value but Unhappy
CUST01605,1,1057.43,0.18,20,0.0,0,At-Risk Customers
CUST01606,1,282.09,0.45,180,1.0,36,Dormant Customers
CUST01607,1,1515.3,0.23,155,0.0,37,Dormant Customers
CUST01608,1,501.47,0.27,26,0.0,17,At-Risk Customers
CUST01609,3,1380.23,0.4066666666666667,69,2.0,4,High-Value but Unhappy
CUST01610,4,2593.45,0.34750000000000003,69,2.0,12,High-Value but Unhappy
CUST01611,6,3039.58,0.3433333333333333,28,2.0,6,High-Value but Unhappy
CUST01612,1,725.09,0.43,283,0.0,60,Dormant Customers
CUST01613,2,1983.37,0.16,255,0.0,60,Dormant Customers
CUST01614,9,5758.2,0.2788888888888889,103,3.0,4,High-Value but Unhappy
CUST01615,3,1862.39,0.26333333333333336,1,1.0,3,Champions
CUST01616,6,4472.110000000001,0.3216666666666667,160,2.0,17,High-Value but Unhappy
CUST01617,4,3694.23,0.2525,71,2.0,6,High-Value but Unhappy
CUST01618,6,4011.61,0.215,84,0.0,30,At-Risk Customers
CUST01619,3,1148.84,0.36000000000000004,2,0.0,5,Discount-Sensitive Customers
CUST01620,6,3750.7,0.2966666666666667,4,0.0,2,Champions
CUST01621,6,4125.91,0.23666666666666666,26,1.0,3,Champions
CUST01622,7,3807.67,0.25142857142857145,15,2.0,4,High-Value but Unhappy
CUST01623,2,1834.9099999999999,0.32,359,0.0,60,Dormant Customers
CUST01624,4,2439.45,0.27,75,1.0,11,At-Risk Customers
CUST01625,3,1125.83,0.25666666666666665,10,1.0,3,Loyal Customers
CUST01626,4,2267.6099999999997,0.34750000000000003,28,0.0,1,Discount-Sensitive Customers
CUST01627,4,2804.23,0.34750000000000003,295,0.0,53,Dormant Customers
CUST01628,3,1760.35,0.3433333333333333,180,1.0,25,Dormant Customers
CUST01629,2,1120.0,0.295,81,1.0,18,At-Risk Customers
CUST01630,8,7630.67,0.2625,19,1.0,10,Champions
CUST01631,6,4758.7699999999995,0.24,2,1.0,0,Champions
CUST01632,1,1472.62,0.33,6,0.0,11,Discount-Sensitive Customers
CUST01633,3,1093.75,0.3333333333333333,55,1.0,19,Discount-Sensitive Customers
CUST01634,1,668.05,0.4,40,0.0,5,Discount-Sensitive Customers
CUST01635,5,3802.4,0.21600000000000003,42,2.0,5,High-Value but Unhappy
CUST01636,1,310.14,0.44,16,0.0,9,Discount-Sensitive Customers
CUST01637,10,6494.71,0.29500000000000004,29,3.0,19,High-Value but Unhappy
CUST01638,5,3624.0,0.35,31,0.0,22,Discount-Sensitive Customers
CUST01639,2,2292.2200000000003,0.065,166,0.0,29,Dormant Customers
CUST01640,1,464.57,0.35,105,0.0,12,Discount-Sensitive Customers
CUST01641,4,2914.92,0.1975,101,1.0,22,At-Risk Customers
CUST01642,5,4472.83,0.294,4,0.0,0,Champions
CUST01643,5,3485.7299999999996,0.276,182,0.0,30,Dormant Customers
CUST01644,8,5024.66,0.19375,118,3.0,8,High-Value but Unhappy
CUST01645,4,3081.21,0.2425,74,0.0,14,At-Risk Customers
CUST01646,7,3917.38,0.2642857142857143,66,0.0,5,At-Risk Customers
CUST01647,6,5675.4,0.21666666666666667,10,0.0,0,Champions
CUST01648,1,540.77,0.19,150,0.0,23,Dormant Customers
CUST01649,1,376.88,0.21,243,0.0,56,Dormant Customers
CUST01650,1,1797.67,0.41,102,0.0,21,Discount-Sensitive Customers
CUST01651,3,2543.79,0.26333333333333336,87,1.0,0,At-Risk Customers
CUST01652,6,3702.64,0.2683333333333333,40,2.0,13,High-Value but Unhappy
CUST01653,3,2168.75,0.23333333333333336,87,1.0,5,At-Risk Customers
CUST01654,1,1073.19,0.24,99,0.0,26,Low-Engagement Customers
CUST01655,8,7066.74,0.11625,13,2.0,7,High-Value but Unhappy
CUST01656,6,3506.88,0.22666666666666666,9,1.0,2,Champions
CUST01657,1,149.0,0.39,328,0.0,60,Dormant Customers
CUST01658,8,7356.57,0.22125,56,2.0,13,High-Value but Unhappy
CUST01659,2,1400.5700000000002,0.26,98,0.0,13,At-Risk Customers
CUST01660,8,8061.9,0.27,6,1.0,0,Champions
CUST01661,2,826.76,0.365,154,1.0,18,Dormant Customers
CUST01662,3,2215.29,0.27999999999999997,33,0.0,6,Loyal Customers
CUST01663,5,3881.61,0.19,22,2.0,14,High-Value but Unhappy
CUST01664,3,2080.54,0.37000000000000005,75,1.0,4,Discount-Sensitive Customers
CUST01665,1,335.28,0.18,75,0.0,6,At-Risk Customers
CUST01666,5,4392.38,0.246,318,1.0,57,Dormant Customers
CUST01667,2,1307.77,0.36,136,0.0,27,Dormant Customers
CUST01668,8,5325.84,0.4125,106,0.0,14,Discount-Sensitive Customers
CUST01669,2,1801.98,0.30000000000000004,143,0.0,26,Dormant Customers
CUST01670,2,2472.29,0.26,19,1.0,5,Loyal Customers
CUST01671,5,4824.19,0.374,79,2.0,22,High-Value but Unhappy
CUST01672,5,2937.06,0.266,29,0.0,0,Champions
CUST01673,1,489.02,0.19,24,0.0,31,Low-Engagement Customers
CUST01674,4,1864.1999999999998,0.26749999999999996,116,1.0,29,At-Risk Customers
CUST01675,2,1309.95,0.29,132,0.0,35,Dormant Customers
CUST01676,3,1460.8000000000002,0.16333333333333333,133,1.0,40,Dormant Customers
CUST01677,6,3597.0699999999997,0.23333333333333336,17,0.0,6,Champions
CUST01678,6,3935.61,0.26666666666666666,50,0.0,11,Loyal Customers
CUST01679,4,2798.27,0.27,29,0.0,16,Champions
CUST01680,1,2660.5,0.09,36,0.0,0,At-Risk Customers
CUST01681,4,3363.76,0.225,53,1.0,10,Loyal Customers
CUST01682,5,1999.79,0.272,227,1.0,49,Dormant Customers
CUST01683,4,4532.08,0.29000000000000004,26,1.0,7,Champions
CUST01684,3,3554.1800000000003,0.17666666666666667,63,0.0,8,At-Risk Customers
CUST01685,6,3081.38,0.29333333333333333,278,1.0,49,Dormant Customers
CUST01686,1,699.98,0.0,138,1.0,38,Dormant Customers
CUST01687,5,2765.61,0.236,81,0.0,24,At-Risk Customers
CUST01688,4,4056.68,0.3275,130,1.0,26,Dormant Customers
CUST01689,4,2918.12,0.4475,62,1.0,7,Discount-Sensitive Customers
CUST01690,4,3930.82,0.4225,70,2.0,10,High-Value but Unhappy
CUST01691,1,591.46,0.31,89,1.0,17,Discount-Sensitive Customers
CUST01692,7,4276.32,0.39,176,3.0,27,High-Value but Unhappy
CUST01693,1,483.01,0.26,33,0.0,5,At-Risk Customers
CUST01694,1,759.46,0.43,38,0.0,2,Discount-Sensitive Customers
CUST01695,4,1763.04,0.28500000000000003,72,1.0,2,At-Risk Customers
CUST01696,2,1047.8,0.33,127,0.0,16,Dormant Customers
CUST01697,3,2717.38,0.24,62,0.0,14,At-Risk Customers
CUST01698,8,7824.55,0.31,68,4.0,0,High-Value but Unhappy
CUST01699,6,3095.45,0.3333333333333333,242,0.0,60,Dormant Customers
CUST01700,3,2536.5,0.32,6,0.0,22,Discount-Sensitive Customers
CUST01701,1,388.29,0.34,14,0.0,16,Discount-Sensitive Customers
CUST01702,3,2444.42,0.18333333333333335,209,0.0,31,Dormant Customers
CUST01703,2,2037.6100000000001,0.11499999999999999,7,0.0,4,Loyal Customers
CUST01704,1,926.37,0.06,47,0.0,24,Low-Engagement Customers
CUST01705,3,1829.77,0.27666666666666667,29,1.0,0,Champions
CUST01706,6,3962.25,0.26,6,1.0,0,Champions
CUST01707,2,1446.76,0.355,2,1.0,0,Discount-Sensitive Customers
CUST01708,3,1319.75,0.37333333333333335,5,0.0,0,Discount-Sensitive Customers
CUST01709,3,1524.54,0.3666666666666667,157,0.0,26,Dormant Customers
CUST01710,3,1236.27,0.41,58,1.0,0,Discount-Sensitive Customers
CUST01711,4,2242.31,0.2025,110,0.0,27,At-Risk Customers
CUST01712,1,828.82,0.32,25,1.0,23,Discount-Sensitive Customers
CUST01713,7,5539.05,0.17142857142857143,41,3.0,10,High-Value but Unhappy
CUST01714,8,7387.29,0.32125000000000004,132,1.0,36,Dormant Customers
CUST01715,4,2342.73,0.3275,121,2.0,35,High-Value but Unhappy
CUST01716,3,2688.8500000000004,0.29000000000000004,31,1.0,6,Loyal Customers
CUST01717,5,5726.24,0.352,125,0.0,12,Dormant Customers
CUST01718,12,6556.120000000001,0.3425,133,3.0,19,High-Value but Unhappy
CUST01719,4,2725.06,0.215,148,1.0,20,Dormant Customers
CUST01720,3,1236.77,0.4633333333333334,13,1.0,3,Discount-Sensitive Customers
CUST01721,1,617.29,0.26,38,0.0,19,At-Risk Customers
CUST01722,1,359.06,0.14,59,0.0,9,At-Risk Customers
CUST01723,6,7673.5,0.25166666666666665,16,2.0,7,High-Value but Unhappy
CUST01724,2,1680.71,0.31,39,0.0,14,Discount-Sensitive Customers
CUST01725,1,632.03,0.24,44,1.0,20,At-Risk Customers
CUST01726,1,1507.03,0.1,23,0.0,4,At-Risk Customers
CUST01727,4,1657.76,0.325,1,0.0,1,Discount-Sensitive Customers
CUST01728,2,1236.25,0.155,10,0.0,0,Loyal Customers
CUST01729,2,2079.31,0.33999999999999997,8,2.0,0,High-Value but Unhappy
CUST01730,7,5329.4400000000005,0.40714285714285714,120,4.0,15,High-Value but Unhappy
CUST01731,4,2888.49,0.2675,102,0.0,15,At-Risk Customers
CUST01732,7,7979.33,0.27285714285714285,9,2.0,4,High-Value but Unhappy
CUST01733,4,2532.24,0.22,92,3.0,18,High-Value but Unhappy
CUST01734,5,5871.23,0.22200000000000003,160,2.0,39,High-Value but Unhappy
CUST01735,2,1287.08,0.215,61,1.0,4,At-Risk Customers
CUST01736,4,2197.62,0.325,13,2.0,13,High-Value but Unhappy
CUST01737,1,512.92,0.31,26,0.0,7,Discount-Sensitive Customers
CUST01738,4,2851.85,0.3225,39,0.0,6,Discount-Sensitive Customers
CUST01739,1,349.72,0.45,75,0.0,7,Discount-Sensitive Customers
CUST01740,1,717.61,0.32,22,0.0,5,Discount-Sensitive Customers
CUST01741,7,6413.37,0.3071428571428571,29,1.0,0,Discount-Sensitive Customers
CUST01742,6,3970.62,0.21333333333333335,130,1.0,34,Dormant Customers
CUST01743,3,1294.36,0.29,90,1.0,14,At-Risk Customers
CUST01744,1,1021.08,0.37,111,0.0,19,Discount-Sensitive Customers
CUST01745,2,806.46,0.52,204,0.0,45,Dormant Customers
CUST01746,4,2960.62,0.3525,239,1.0,48,Dormant Customers
CUST01747,1,1498.03,0.3,24,0.0,5,At-Risk Customers
CUST01748,1,150.03,0.58,36,0.0,10,Discount-Sensitive Customers
CUST01749,2,1709.8200000000002,0.345,190,1.0,36,Dormant Customers
CUST01750,1,556.93,0.42,137,0.0,39,Dormant Customers
CUST01751,1,332.52,0.37,61,0.0,7,Discount-Sensitive Customers
CUST01752,1,516.34,0.3,171,0.0,26,Dormant Customers
CUST01753,2,912.8100000000001,0.21000000000000002,43,0.0,6,Loyal Customers
CUST01754,2,806.9000000000001,0.25,13,0.0,0,Loyal Customers
CUST01755,6,3652.4,0.17833333333333334,152,2.0,29,High-Value but Unhappy
CUST01756,7,6859.41,0.2342857142857143,90,0.0,8,At-Risk Customers
CUST01757,2,1856.03,0.115,167,0.0,40,Dormant Customers
CUST01758,1,411.88,0.33,78,0.0,10,Discount-Sensitive Customers
CUST01759,2,1973.57,0.38,89,0.0,21,Discount-Sensitive Customers
CUST01760,7,5472.3099999999995,0.21857142857142858,69,3.0,5,High-Value but Unhappy
CUST01761,11,7359.26,0.3172727272727273,89,3.0,21,High-Value but Unhappy
CUST01762,8,5954.5,0.33375,66,2.0,16,High-Value but Unhappy
CUST01763,1,705.53,0.0,8,1.0,0,At-Risk Customers
CUST01764,3,1471.8400000000001,0.33666666666666667,45,1.0,3,Discount-Sensitive Customers
CUST01765,2,1739.8,0.195,265,0.0,51,Dormant Customers
CUST01766,1,561.64,0.22,163,0.0,36,Dormant Customers
CUST01767,3,1605.14,0.31,145,3.0,33,High-Value but Unhappy
CUST01768,7,5814.4400000000005,0.16285714285714287,101,1.0,28,At-Risk Customers
CUST01769,5,5381.57,0.186,55,2.0,11,High-Value but Unhappy
CUST01770,3,1327.79,0.24,58,2.0,4,High-Value but Unhappy
CUST01771,4,2990.29,0.1975,58,0.0,0,Loyal Customers
CUST01772,2,1751.38,0.28,254,0.0,53,Dormant Customers
CUST01773,5,4845.14,0.152,196,1.0,41,Dormant Customers
CUST01774,6,3826.09,0.3333333333333333,152,3.0,22,High-Value but Unhappy
CUST01775,2,1120.32,0.045,49,1.0,14,Loyal Customers
CUST01776,2,2686.35,0.28500000000000003,79,0.0,12,At-Risk Customers
CUST01777,5,3035.66,0.294,167,1.0,44,Dormant Customers
CUST01778,1,512.32,0.24,87,0.0,17,At-Risk Customers
CUST01779,4,3408.21,0.2025,167,2.0,37,High-Value but Unhappy
CUST01780,3,2803.73,0.27,5,3.0,0,High-Value but Unhappy
CUST01781,1,1360.78,0.43,241,1.0,53,Dormant Customers
CUST01782,7,4334.56,0.3457142857142857,137,0.0,31,Dormant Customers
CUST01783,4,2577.89,0.2225,21,0.0,0,Champions
CUST01784,3,2180.12,0.08333333333333333,67,1.0,20,At-Risk Customers
CUST01785,1,982.58,0.46,14,0.0,6,Discount-Sensitive Customers
CUST01786,6,3745.53,0.155,23,3.0,9,High-Value but Unhappy
CUST01787,1,1770.53,0.19,75,0.0,16,At-Risk Customers
CUST01788,5,3455.7,0.384,54,2.0,0,High-Value but Unhappy
CUST01789,1,341.52,0.36,52,0.0,0,Discount-Sensitive Customers
CUST01790,3,1750.7,0.35666666666666663,40,0.0,12,Discount-Sensitive Customers
CUST01791,2,516.61,0.405,82,0.0,12,Discount-Sensitive Customers
CUST01792,1,821.29,0.18,36,0.0,0,At-Risk Customers
CUST01793,4,5185.16,0.355,48,1.0,15,Discount-Sensitive Customers
CUST01794,2,1843.9,0.44,26,0.0,0,Discount-Sensitive Customers
CUST01795,1,1266.99,0.17,89,1.0,12,At-Risk Customers
CUST01796,1,500.81,0.26,33,0.0,8,At-Risk Customers
CUST01797,1,1593.85,0.0,117,1.0,31,Low-Engagement Customers
CUST01798,4,3577.66,0.2575,103,1.0,2,At-Risk Customers
CUST01799,1,659.32,0.15,74,1.0,12,At-Risk Customers
CUST01800,1,507.22,0.14,122,0.0,25,Dormant Customers
CUST01801,1,371.61,0.45,24,1.0,15,Discount-Sensitive Customers
CUST01802,3,1461.8,0.32666666666666666,139,1.0,14,Dormant Customers
CUST01803,3,2088.76,0.3566666666666667,104,2.0,15,High-Value but Unhappy
CUST01804,3,1552.45,0.4366666666666667,177,0.0,42,Dormant Customers
CUST01805,1,433.16,0.3,37,0.0,23,Low-Engagement Customers
CUST01806,1,411.72,0.43,50,0.0,1,Discount-Sensitive Customers
CUST01807,3,3341.2,0.29333333333333333,74,1.0,18,At-Risk Customers
CUST01808,6,3618.0299999999997,0.24666666666666667,17,1.0,2,Champions
CUST01809,7,7139.78,0.2928571428571428,45,1.0,8,Loyal Customers
CUST01810,1,381.71,0.24,28,0.0,25,Low-Engagement Customers
CUST01811,4,3016.58,0.31,69,3.0,22,High-Value but Unhappy
CUST01812,4,2569.42,0.2175,25,0.0,0,Champions
CUST01813,5,3758.42,0.368,22,1.0,0,Discount-Sensitive Customers
CUST01814,1,579.84,0.24,43,1.0,6,At-Risk Customers
CUST01815,1,762.94,0.27,4,0.0,8,At-Risk Customers
CUST01816,1,507.79,0.12,189,0.0,45,Dormant Customers
CUST01817,7,5667.97,0.1542857142857143,147,1.0,30,Dormant Customers
CUST01818,5,3080.04,0.266,168,1.0,38,Dormant Customers
CUST01819,2,1750.5700000000002,0.145,82,2.0,19,High-Value but Unhappy
CUST01820,9,6136.3099999999995,0.33444444444444443,6,4.0,16,High-Value but Unhappy
CUST01821,5,3708.96,0.148,41,0.0,25,Loyal Customers
CUST01822,2,2116.75,0.255,50,1.0,11,Loyal Customers
CUST01823,4,3657.11,0.22,32,0.0,0,Loyal Customers
CUST01824,5,5499.38,0.194,201,2.0,37,High-Value but Unhappy
CUST01825,1,561.93,0.35,16,1.0,0,Discount-Sensitive Customers
CUST01826,5,3208.37,0.3,57,0.0,15,Loyal Customers
CUST01827,2,1217.56,0.215,5,0.0,0,Loyal Customers
CUST01828,3,1876.83,0.2866666666666667,122,0.0,16,Dormant Customers
CUST01829,7,4605.35,0.29857142857142854,101,1.0,17,At-Risk Customers
CUST01830,4,2433.02,0.235,27,1.0,4,Champions
CUST01831,1,448.22,0.21,11,1.0,3,At-Risk Customers
CUST01832,5,5038.610000000001,0.286,95,1.0,30,At-Risk Customers
CUST01833,7,4261.32,0.2357142857142857,27,0.0,7,Champions
CUST01834,1,715.74,0.39,2,0.0,0,Discount-Sensitive Customers
CUST01835,1,710.25,0.28,132,0.0,20,Dormant Customers
CUST01836,6,3567.04,0.2833333333333333,125,1.0,19,Dormant Customers
CUST01837,1,441.28,0.47,76,0.0,9,Discount-Sensitive Customers
CUST01838,2,775.96,0.28500000000000003,64,0.0,16,At-Risk Customers
CUST01839,3,1378.5,0.3766666666666667,0,0.0,0,Discount-Sensitive Customers
CUST01840,3,1327.8,0.29333333333333333,101,0.0,9,At-Risk Customers
CUST01841,5,3198.59,0.23200000000000004,14,1.0,14,Champions
CUST01842,1,1332.91,0.32,161,0.0,31,Dormant Customers
CUST01843,2,2693.71,0.14,25,0.0,3,Loyal Customers
CUST01844,7,4849.78,0.25857142857142856,125,1.0,18,Dormant Customers
CUST01845,1,545.67,0.33,164,0.0,53,Dormant Customers
CUST01846,7,4758.75,0.34142857142857147,76,4.0,10,High-Value but Unhappy
CUST01847,1,1293.93,0.15,16,0.0,1,At-Risk Customers
CUST01848,5,5180.32,0.29,1,1.0,1,Champions
CUST01849,1,385.85,0.36,34,0.0,12,Discount-Sensitive Customers
CUST01850,3,1714.05,0.2833333333333333,28,0.0,7,Champions
CUST01851,1,289.22,0.47,355,0.0,60,Dormant Customers
CUST01852,1,572.93,0.18,48,1.0,0,At-Risk Customers
CUST01853,6,3611.41,0.43166666666666664,153,3.0,27,High-Value but Unhappy
CUST01854,2,1301.87,0.42000000000000004,150,0.0,19,Dormant Customers
CUST01855,3,2387.65,0.26666666666666666,72,3.0,5,High-Value but Unhappy
CUST01856,3,1379.79,0.31,211,3.0,44,High-Value but Unhappy
CUST01857,9,5573.32,0.4077777777777778,74,5.0,7,High-Value but Unhappy
CUST01858,1,522.62,0.2,20,1.0,4,At-Risk Customers
CUST01859,2,1262.4,0.22499999999999998,15,0.0,0,Loyal Customers
CUST01860,2,914.9300000000001,0.135,1,2.0,19,Loyal Customers
CUST01861,3,2676.62,0.2966666666666667,1,0.0,20,Champions
CUST01862,3,3486.8,0.06,9,0.0,17,Champions
CUST01863,1,530.13,0.32,188,0.0,47,Dormant Customers
CUST01864,1,519.75,0.12,221,0.0,44,Dormant Customers
CUST01865,3,1867.7600000000002,0.18333333333333335,60,2.0,13,High-Value but Unhappy
CUST01866,1,510.52,0.27,70,1.0,0,At-Risk Customers
CUST01867,1,663.94,0.19,11,0.0,0,At-Risk Customers
CUST01868,3,26057.29,0.21666666666666667,80,0.0,15,At-Risk Customers
CUST01869,8,5254.78,0.44,52,1.0,17,Discount-Sensitive Customers
CUST01870,4,4178.4,0.305,91,2.0,7,High-Value but Unhappy
CUST01871,1,1448.69,0.06,100,1.0,30,Low-Engagement Customers
CUST01872,7,4856.42,0.3028571428571429,41,2.0,4,High-Value but Unhappy
CUST01873,5,2655.24,0.31,9,0.0,0,Discount-Sensitive Customers
CUST01874,1,663.19,0.11,31,0.0,16,At-Risk Customers
CUST01875,7,3162.7799999999997,0.42857142857142855,74,2.0,13,High-Value but Unhappy
CUST01876,5,4129.84,0.236,143,0.0,27,Dormant Customers
CUST01877,3,2789.21,0.4066666666666667,45,2.0,0,High-Value but Unhappy
CUST01878,1,314.15,0.55,22,0.0,6,Discount-Sensitive Customers
CUST01879,1,709.74,0.14,24,1.0,4,At-Risk Customers
CUST01880,4,1569.8400000000001,0.4575,231,1.0,50,Dormant Customers
CUST01881,5,3112.58,0.264,8,4.0,6,High-Value but Unhappy
CUST01882,2,965.8,0.245,219,0.0,41,Dormant Customers
CUST01883,4,2831.88,0.2625,5,1.0,0,Champions
CUST01884,3,2372.63,0.33,234,1.0,51,Dormant Customers
CUST01885,5,3303.2799999999997,0.434,6,1.0,3,Discount-Sensitive Customers
CUST01886,2,948.26,0.2,78,0.0,23,At-Risk Customers
CUST01887,6,3354.62,0.49000000000000005,126,1.0,30,Dormant Customers
CUST01888,6,3310.32,0.335,27,1.0,3,Discount-Sensitive Customers
CUST01889,2,1553.42,0.315,71,0.0,20,Discount-Sensitive Customers
CUST01890,1,416.76,0.28,226,0.0,40,Dormant Customers
CUST01891,2,3614.49,0.3,217,2.0,30,High-Value but Unhappy
CUST01892,1,547.55,0.43,39,0.0,7,Discount-Sensitive Customers
CUST01893,3,2530.01,0.27666666666666667,50,2.0,4,High-Value but Unhappy
CUST01894,4,3166.55,0.27749999999999997,195,0.0,23,Dormant Customers
CUST01895,1,1344.42,0.33,329,0.0,60,Dormant Customers
CUST01896,1,177.86,0.53,70,0.0,23,Discount-Sensitive Customers
CUST01897,6,4619.71,0.20166666666666666,28,1.0,0,Champions
CUST01898,1,829.18,0.23,218,0.0,50,Dormant Customers
CUST01899,2,1576.16,0.435,53,1.0,7,Discount-Sensitive Customers
CUST01900,7,5287.41,0.23857142857142857,75,1.0,0,At-Risk Customers
CUST01901,3,2344.37,0.19000000000000003,163,0.0,32,Dormant Customers
CUST01902,2,549.9300000000001,0.48,53,0.0,19,Discount-Sensitive Customers
CUST01903,8,5239.29,0.28,20,4.0,0,High-Value but Unhappy
CUST01904,3,2969.4300000000003,0.2733333333333334,39,3.0,3,High-Value but Unhappy
CUST01905,3,2083.6400000000003,0.15333333333333335,2,1.0,1,Champions
